Reference,DOI,Alginate (%w/v),PVA-HA (%w/v),CaSO4 (%w/v),Na2HPO4 (%w/v),Gelatin (%w/v),GelMA (%w/v),laponite (%w/v),graphene oxide (%w/v),hydroxyapatite (%w/v),Hyaluronic_Acid (%w/v),MeHA (%w/v),NorHA (%w/v),Fibroin/Fibrinogen (%w/v),Pluronic P-123 (%w/v),Collagen (%w/v),Chitosan (%w/v),CS-AEMA (%w/v),RGD (mM),TCP (%w/v),Gellan (%w/v),bioactive glass (%w/v),Nano/Methycellulose (%w/v),PEGTA (%w/v),PEGMA (%w/v),PEGDA (%w/v),Agarose (%w/v), hyaluronic acid+ Ph moieties (%w/v),matrigel (%w/v),CaCl2(mM),NaCl(mM),BaCl2(mM),SrCl2(mM),CaCO3 (mM),Genipin (%w/v),PVA (%wt),trans-glutaminase (%w/v),alginate lyase (U/ml),D-glucose (%w/v),PLGA (%w/v),vascular tissued-derived dECM (%w/v),PEG-8-SH (mM),Lutrol F127 (%w/v),Alginate dialdehyde (%w/v),Alginate sulfate (%w/v),RGD-modified alginate (%w/v),hyaluronan metacrylate (%w/v),poly(N-isopropylacrylamide) grafted hyaluronan (%w/v),chondroitin sulfate methacrylate (%w/v),PCL (%w/v),alginate metacrylate (%w/v),HRP (U/ml),pluronic F127 (%w/v),Irgacure 2959 (%w/v),Eosin Y (%w/v),Ruthenium (mM),sodium persulfate (SPS) (mM),HEPES (mM),LAP (%w/v),glutaraldehyde (%w/v),PBS  (M),Cell_Density_(cells/mL),Physical_Crosslinking_Durantion_(s),Photocrosslinking_Duration_(s),Extrusion_Pressure (kPa),Extrusion_Rate_Lengthwise_(mm/s),Extrusion_Rate_Volume-wise_(mL/s),Nozzle_Movement_Speed_(mm/s),Nozzle_Diameter_(µm),chamber Temperature  (°C),Syringe_Temperature_(°C),Substrate_Temperature_(°C),Printability,Cell Response,Scaffold Quality (P*C),total_solids_pct,n_components,ceramic_pct,ceramic_fraction,is_bone_relevant,has_cells
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,15.88,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,,,,8.0,250.0,,22.0,22.0,0,1,0,3.5,2,0.0,0.0,0,0
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,,,,8.0,250.0,,22.0,22.0,0,1,0,3.5,2,0.0,0.0,0,0
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,20.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,,,,8.0,250.0,,22.0,22.0,1,1,1,3.5,2,0.0,0.0,0,0
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,25.71,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,,,,8.0,250.0,,22.0,22.0,3,1,3,3.5,2,0.0,0.0,0,0
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,15.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,,,,8.0,250.0,,22.0,22.0,0,1,0,19.380000000000003,2,0.0,0.0,0,0
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,,,,8.0,250.0,,22.0,22.0,0,1,0,21.5,2,0.0,0.0,0,0
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,,,,8.0,250.0,,22.0,22.0,1,1,1,23.5,2,0.0,0.0,0,0
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,25.71,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,,,,8.0,250.0,,22.0,22.0,3,1,3,29.21,2,0.0,0.0,0,0
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,15.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20000000.0,0.0,0,,,,8.0,250.0,,22.0,22.0,3,3,9,19.380000000000003,2,0.0,0.0,0,1
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20000000.0,0.0,0,,,,8.0,250.0,,22.0,22.0,3,3,9,3.5,1,0.0,0.0,0,1
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,15.88,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20000000.0,0.0,0,,,,8.0,250.0,,22.0,22.0,3,3,9,3.5,2,0.0,0.0,0,1
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,25.71,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,15.88,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20000000.0,0.0,0,,,,8.0,250.0,,22.0,22.0,3,3,9,29.21,3,0.0,0.0,0,1
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,25.71,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20000000.0,0.0,0,,,,8.0,250.0,,22.0,22.0,3,3,9,3.5,2,0.0,0.0,0,1
"Freeman and Kelly, 2017",10.1038/s41598-017-17286-1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,25.71,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,20000000.0,0.0,0,,,,8.0,250.0,,22.0,22.0,3,3,9,3.5,2,0.0,0.0,0,1
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,103.0,,,5.0,230.0,,37.0,22.0,3,1,3,11.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,172.0,,,5.0,230.0,,37.0,22.0,3,1,3,13.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,193.0,,,5.0,230.0,,37.0,22.0,3,1,3,15.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,186.0,,,5.0,230.0,,37.0,22.0,3,1,3,13.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,276.0,,,5.0,230.0,,37.0,22.0,3,1,3,15.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,310.0,,,5.0,230.0,,37.0,22.0,3,1,3,15.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,103.0,,,5.0,100.0,,37.0,22.0,3,1,3,15.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,103.0,,,5.0,150.0,,37.0,22.0,3,1,3,15.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,103.0,,,5.0,300.0,,37.0,22.0,3,1,3,15.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900.0,0,103.0,,,5.0,400.0,,37.0,22.0,3,1,3,15.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,900.0,0,103.0,,,5.0,230.0,,37.0,22.0,3,3,9,11.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,900.0,0,172.0,,,5.0,230.0,,37.0,22.0,3,3,9,13.0,3,0.0,0.0,0,0
Giuseppe et al. 2018,10.1016/j.jmbbm.2017.12.018,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,900.0,0,193.0,,,5.0,230.0,,37.0,22.0,3,3,9,15.0,3,0.0,0.0,0,0
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,10.0,,,25.0,200.0,,10.0,22.0,2,3,6,2.5,2,0.0,0.0,0,0
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,100,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,800.0,,,1.0,300.0,,60.0,22.0,2,1,2,100.0,1,0.0,0.0,1,0
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,100,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,800.0,,,1.0,300.0,,70.0,22.0,2,1,2,100.0,1,0.0,0.0,1,0
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,100,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,800.0,,,1.0,300.0,,75.0,22.0,3,1,3,100.0,1,0.0,0.0,1,0
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,100,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,800.0,,,1.0,300.0,,80.0,22.0,2,1,2,100.0,1,0.0,0.0,1,0
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5680000.0,1200.0,0,10.0,,,25.0,200.0,,10.0,22.0,3,3,9,2.5,2,0.0,0.0,0,1
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5680000.0,1200.0,0,10.0,,,25.0,200.0,,10.0,22.0,3,5,15,2.5,2,0.0,0.0,0,1
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5680000.0,1200.0,0,10.0,,,25.0,200.0,,10.0,22.0,3,3,9,2.5,2,0.0,0.0,0,1
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5680000.0,1200.0,0,10.0,,,25.0,200.0,,10.0,22.0,3,5,15,2.5,2,0.0,0.0,0,1
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5680000.0,1200.0,0,10.0,,,25.0,200.0,,10.0,22.0,3,3,9,2.5,2,0.0,0.0,0,1
Izadifar et al. 2016,10.1089/ten.tec.2015.0307,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5680000.0,1200.0,0,10.0,,,25.0,200.0,,10.0,22.0,3,5,15,2.5,2,0.0,0.0,0,1
"Khalil and Sun, 2009",10.1115/1.3128729,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,4.5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,0.0,0,55.16,,,10.5,250.0,,22.0,22.0,3,3,9,1.5,2,0.0,0.0,0,1
"Khalil and Sun, 2009",10.1115/1.3128729,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,4.5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,0.0,0,110.32,,,10.5,250.0,,22.0,22.0,3,3,9,1.5,2,0.0,0.0,0,1
"Khalil and Sun, 2009",10.1115/1.3128729,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,4.5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,0.0,0,165.47,,,10.5,250.0,,22.0,22.0,3,3,9,1.5,2,0.0,0.0,0,1
"Khalil and Sun, 2009",10.1115/1.3128729,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,4.5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,0.0,0,220.63,,,10.5,250.0,,22.0,22.0,3,3,9,1.5,2,0.0,0.0,0,1
"Khalil and Sun, 2009",10.1115/1.3128729,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,4.5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,0.0,0,137.89,,,10.5,250.0,,22.0,22.0,3,3,9,1.5,2,0.0,0.0,0,1
"Khalil and Sun, 2009",10.1115/1.3128729,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,4.5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,0.0,0,137.89,,,10.5,250.0,,22.0,22.0,3,5,15,1.5,2,0.0,0.0,0,1
Kundu et al. 2013,10.1002/term.1682,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,145.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,600.0,0,9.0,,,6.67,250.0,,22.0,22.0,3,3,9,4.0,3,0.0,0.0,0,1
Kundu et al. 2013,10.1002/term.1682,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,145.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,600.0,0,20.0,,,6.67,250.0,,22.0,22.0,3,5,15,6.0,3,0.0,0.0,0,1
Kundu et al. 2013,10.1002/term.1682,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,145.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,600.0,0,9.0,,,6.67,250.0,,22.0,22.0,3,3,9,4.0,3,0.0,0.0,0,1
Kundu et al. 2013,10.1002/term.1682,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,145.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,600.0,0,20.0,,,6.67,250.0,,22.0,22.0,3,5,15,6.0,3,0.0,0.0,0,1
